Holly_Hunter;Ian_Mune;Geneviève_Lemon
Naomi_Watts;Geraldine_Chaplin;Oaklee_Pendergast
Bruno_Kirby;Gretchen_Palmer;Harley_Jane_Kozak
Michael_Wincott;Bai_Ling;David_Patrick_Kelly
Frances_Fisher;Kim_Dickens;Ron_Eldard
Jennifer_Lawrence;Josh_Hutcherson;Sandra_Ellis_Lafferty
Denzel_Washington;Vincent_Pastore;Deborah_Kara_Unger
Alicia_Goranson;Brendan_Sexton_III;Jeannetta_Arnette
Rufus_Sewell;Eddie_Marsan;Jake_Wood
Jeremy_Renner;Jon_Hamm;Owen_Burke
Colin_Firth;Teddy_Sears;Keri_Lynn_Pratt
Brad_Pitt;Logan_Lerman;Jim_Parrack
Andy_Lau;Anita_Mui;Ho-Sung_Pak
Denzel_Washington;Jurnee_Smollett-Bell;John_Heard
Michael_Biehn;Todd_Graff;Mary_Elizabeth_Mastrantonio
Michael_Gough;Jack_Palance;William_Hootkins
Goran_Visnjic;Stephen_Root;Denis_Leary
Steve_Coogan;Mare_Winningham;Peter_Hermann
Takeshi_Kaneshiro;Andy_Lau;Zhengyong_Zhang
Tom_Cruise;Jada_Pinkett_Smith;Debi_Mazar
Jeff_Bridges;David_Hyde_Pierce;Harry_Shearer
Ted_Raimi;Betsy_Baker;Ellen_Sandweiss
Aksel_Hennie;Synnøve_Macody_Lund;Julie_R._Ølgaard
Christian_Bale;Ni_Ni;Shigeo_Kobayashi
Dianne_Wiest;Loretta_Devine;Richard_Schiff
Kate_Winslet;Noah_Emmerich;Jane_Adams
Lois_Smith;Celia_Weston;Robert_Prosky
Meryl_Streep;Stephen_Dillane;Miranda_Richardson
Al_Pacino;Joe_Mantegna;Bridget_Fonda
Jim_Broadbent;Kylie_Minogue;Richard_Roxburgh
Quentin_Tarantino;Rosario_Dawson;Zoë_Bell
Nick_Stahl;Miranda_Otto;Dash_Mihok
Patricia_Tallman;Bridget_Fonda;Embeth_Davidtz
Katrina_Bowden;Tyler_Labine;Chelan_Simmons
Brad_Pitt;Tom_Cruise;Kirsten_Dunst
Denzel_Washington;James_Ransone;Peter_Gerety
Philip_Seymour_Hoffman;Robin_Wright;Brad_Pitt
Robert_Downey_Jr.;Corbin_Bernsen;Larry_Miller
Iko_Uwais;Yayan_Ruhian;Donny_Alamsyah
Hugh_Jackman;Eddie_Redmayne;Anne_Hathaway
Tom_Hanks;Miko_Hughes;Kathleen_Quinlan
James_Franco;David_Oyelowo;Tyler_Labine
Carmen_Maura;Lola_Dueñas;Antonio_de_la_Torre
Michael_O'Neill;Jacob_Vargas;James_Lew
Jeremy_Renner;Christian_Camargo;Brian_Geraghty
Irvin_Kershner;Barbara_Hershey;Roberts_Blossom
Clint_Eastwood;Richard_Bull;John_Hillerman
James_Franco;Treat_Williams;Kate_Burton
Keisha_Castle-Hughes;Rawiri_Paratene;Tammy_Davis
Christian_Clemenson;David_Alan_Basche;Susan_Blommaert
Scott_Glenn;Jeffrey_Jones;Courtney_B._Vance
Bob_Hoskins;Gabriel_Thomson;Clemens_Schick
Mustafa_Haidari;Shaun_Toub;Khalid_Abdalla
Robert_Pattinson;Daniel_Radcliffe;Rupert_Grint
Harrison_Ford;Amrish_Puri;Kate_Capshaw
Armando_Riesco;Michael_Weston;Jill_Flint
Nicolas_Cage;Valeria_Golino;Julian_Sands
Sam_Claflin;Emilia_Clarke;Brendan_Coyle
Emily_Watson;Sophie_Nélisse;Roger_Allam
Johnny_Depp;Ethan_Suplee;Jordi_Mollà
Rita_Moreno;George_Chakiris;Richard_Beymer
Vernon_Wells;Bruce_Spence;Kjell_Nilsson
Lee_Remick;Patrick_Troughton;Billie_Whitelaw
Edgar_Arreola;Bernardo_Saracino;Daniel_Kaluuya
Ayelet_Zurer;Moritz_Bleibtreu;Mathieu_Amalric
Haley_Joel_Osment;Robert_Duvall;Emmanuelle_Vaugier
Will_Ferrell;Christian_Stolte;Danny_Rhodes
Bill_Murray;Anjelica_Huston;Seymour_Cassel
Robert_De_Niro;Yaphet_Kotto;Philip_Baker_Hall
Drake_Bell;Lili_Taylor;Lisa_Bonet
Kate_Winslet;David_Kross;Susanne_Lothar
James_Franco;Denis_O'Hare;Lucas_Grabeel
Emma_Stone;Joe_Lo_Truglio;Kevin_Corrigan
Tom_Cruise;Demi_Moore;Kevin_Pollak
Josh_Gad;Maurice_LaMarche;Livvy_Stubenrauch
Fionnula_Flanagan;Elaine_Cassidy;Eric_Sykes
Gary_Oldman;Judy_Greer;Kodi_Smit-McPhee
Morgan_Freeman;Sofie_Gråbøl;Romane_Bohringer
John_Belushi;Karen_Allen;Tim_Matheson
Kristen_Stewart;Hunter_Parrish;Seth_Gilliam
Billy_West;Al_Gore;
Toby_Jones;Sally_Hawkins;Alan_David
Gunnar_Hansen;Edwin_Neal;Marilyn_Burns
Mark_Margolis;Clint_Mansell;Stanley_B._Herman
Brad_Pitt;Harriet_Walter;Dermot_Crowley
Brad_Pitt;Jeremy_Renner;Sam_Shepard
Christian_Bale;Emily_Watson;Sean_Pertwee
Osama_bin_Laden;Stevie_Wonder;Ricky_Martin
Philip_Seymour_Hoffman;Meryl_Streep;Carrie_Preston
Ahna_O'Reilly;Melonie_Diaz;Ariana_Neal
Philip_Seymour_Hoffman;Jennifer_Jason_Leigh;Samantha_Morton
Julie_Walters;Fiona_Glascott;Eva_Birthistle
Adam_Sandler;Don_Cheadle;John_de_Lancie
Li_Gong;Tony_Chiu_Wai_Leung;Maggie_Cheung
J.K._Simmons;Jennifer_Garner;Rainn_Wilson
Clint_Eastwood;Meryl_Streep;Debra_Monk
Keanu_Reeves;Al_Pacino;Charlize_Theron
Eddie_Cahill;Noah_Emmerich;Kenneth_Mitchell
Fred_Gwynne;Bruce_McGill;Lane_Smith
Kevin_Spacey;Kate_Winslet;Matt_Craven
Harrison_Ford;Ron_Howard;Mackenzie_Phillips
John_Michael_Higgins;Catherine_O'Hara;Michael_McKean
Fanny_Ardant;John_Gielgud;Eric_Cantona
David_Oyelowo;Tom_Wilkinson;Oprah_Winfrey
Robin_Williams;Aaron_Staton;Marian_Seldes
Don_Ameche;Denholm_Elliott;Ralph_Bellamy
Levon_Helm;Dwight_Yoakam;Guillermo_Arriaga
Robert_Downey_Jr.;Tate_Donovan;Alex_Borstein
Jake_Gyllenhaal;Cas_Anvar;Russell_Peters
J.K._Simmons;Jennifer_Garner;Rainn_Wilson
Mackenzie_Foy;Lili_Taylor;Hayley_McFarland
Robert_Duvall;Michael_Jeter;Julian_Richings
Manuela_Velasco;Pablo_Rosso;Carlos_Lasarte
Henry_Silva;Gano_Grills;Richard_Portnow
Josh_Hutcherson;James_Urbaniak;Daniel_Tay
Joan_Allen;Kate_Burton;Henry_Czerny
Jake_Gyllenhaal;50_Cent;Oona_Laurence
Maricel_Álvarez;Hanaa_Bouchaib;Eduard_Fernández
Robert_Shaw;Daniela_Bianchi;Lois_Maxwell
Ezra_Miller;Siobhan_Fallon_Hogan;Ashley_Gerasimovich
Gary_Cole;Bridget_Fonda;Chelcie_Ross
Tom_Hanks;Ruth_Wilson;B.J._Novak
Virginia_Madsen;Patrick_Gallagher;M.C._Gainey
Johnny_Depp;Lin_Shaye;Amanda_Wyss
Viggo_Mortensen;Kyle_Schmid;William_Hurt
Johnny_Depp;Lin_Shaye;Amanda_Wyss
Ian_Somerhalder;Hayden_Christensen;Kristin_Scott_Thomas
Macaulay_Culkin;Devin_Ratray;Catherine_O'Hara
Gunnar_Hansen;Edwin_Neal;Marilyn_Burns
Archie_Panjabi;Danny_Huston;Donald_Sumpter
Padraic_Delaney;Orla_Fitzgerald;Martin_Lucey
Hunter_Parrish;Scott_Glenn;Imelda_Staunton
Mark_Gatiss;Geraldine_McEwan;Peter_Sallis
Anjelica_Huston;Vincent_Gallo;Jan-Michael_Vincent
Geraldine_Chaplin;Belén_Rueda;Fernando_Cayo
Anthony_Hopkins;Brad_Pitt;Julia_Ormond
Robert_De_Niro;Brad_Pitt;Minnie_Driver
Mel_Blanc;Dickie_Jones;Cliff_Edwards
Robert_De_Niro;Sid_Haig;Robert_Forster
Peter_Gallagher;Melinda_Clarke;Tate_Donovan
Catherine_O'Hara;Jeffrey_Jones;Glenn_Shadix
Keanu_Reeves;Anthony_Hopkins;Gary_Oldman
Harrison_Ford;Christopher_Meloni;Nicole_Beharie
Jada_Pinkett_Smith;Larenz_Tate;Khandi_Alexander
Natalie_Zea;Valorie_Curry;Sam_Underwood
Alan_Rickman;Daniel_Radcliffe;Rupert_Grint
Chris_Hemsworth;Robert_Downey_Jr.;Scarlett_Johansson
Chloë_Grace_Moretz;Christopher_Lee;Ray_Winstone
Nicole_Beharie;Katia_Winter;Lyndie_Greenwood
Tom_Hanks;Jim_Sturgess;Jim_Broadbent
Hugh_Jackman;Bruce_Davison;Aaron_Stanford
Robert_Downey_Jr.;Eddie_Marsan;Paul_Anderson
Ronny_Cox;Rachel_Ticotin;Marshall_Bell
Sofia_Boutella;Melissa_Roxburgh;Lydia_Wilson
Ming-Na_Wen;Harvey_Fierstein;June_Foray
Michael_Smiley;David_Calder;Simon_Chandler
Anna_Kendrick;Kieran_Culkin;Ellen_Wong
Leonardo_DiCaprio;Liam_Neeson;Jim_Broadbent
Steve_Carell;Miranda_Cosgrove;Steve_Coogan
Leonardo_DiCaprio;Adam_Scott;Frances_Conroy
Aidan_Turner;Adam_Brown;James_Nesbitt
Daniel_Radcliffe;Fiona_Shaw;Verne_Troyer
Harold_Perrineau;Matt_Ryan;Charles_Halford
Robert_Pattinson;Daniel_Radcliffe;Fiona_Shaw
Morgan_Freeman;Noel_Gugliemi;Sean_Hayes
Lea_Thompson;Jeffrey_Weissman;Thomas_F._Wilson
Ryan_Gosling;Mike_Vogel;John_Doman
Kevin_Zegers;Felicity_Huffman;Paul_Borghese
Woody_Allen;Lynn_Cohen;Judy_Davis
Matt_Price;Gerry_Becker;Tom_Dreesen
Matthew_McConaughey;Tye_Sheridan;Sam_Shepard
Tom_Cruise;Jeremy_Renner;Sean_Harris
Toby_Jones;Mackenzie_Crook;Tony_Curran
Leslie_Bibb;Patrick_Fugit;Chase_Ellison
Sam_Edwards;Donnie_Dunagan;Ann_Gillis
Greta_Gerwig;Grace_Gummer;Vanessa_Ray
Christopher_Meloni;Kevin_Michael_Richardson;Peter_Spellos
Keanu_Reeves;Denzel_Washington;Brian_Blessed
Katy_Mixon;Shea_Whigham;Robert_Longstreet
Joanna_Kulig;Agata_Trzebuchowska;Agata_Kulesza
Harrison_Ford;Viggo_Mortensen;Lukas_Haas
J.K._Simmons;Anna_Kendrick;Chris_Lowell
Joseph_Gordon-Levitt;Bruce_Willis;Tracie_Thoms
Philip_Seymour_Hoffman;Michael_J._Burg;Kwesi_Ameyaw
Kate_Winslet;Jed_Brophy;Liz_Mullane
Kate_Winslet;Stephen_Marcus;Amelia_Warner
Olivia_Wilde;Daniel_Stern;Aisha_Hinds
Ethan_Suplee;Jason_Mewes;Brian_O'Halloran
James_D'Arcy;Lee_Ingleby;David_Threlfall
Nicolas_Cage;Michael_Biehn;Bokeem_Woodbine
Steve_Carell;Liam_James;Jim_Rash
Ronald_Reagan;Michael_Moore;Bernie_Sanders
Robert_De_Niro;David_Carradine;David_Proval
Ty_Burrell;Kevin_Zegers;Mekhi_Phifer
William_Baldwin;Elizabeth_Meriwether;Owen_Kline
Daniel_Radcliffe;Rupert_Grint;Emma_Watson
Hugh_Jackman;Tyler_Mane;Bruce_Davison
Ray_Winstone;Noah_Taylor;Danny_Huston
Philippe_Nahon;Albert_Dupontel;Jo_Prestia
Ty_Burrell;Kevin_Zegers;Mekhi_Phifer
Judy_Greer;Hayley_Atwell;T.I.
Scarlett_Johansson;Steve_Buscemi;T.J._Thyne
Takeshi_Kaneshiro;Tony_Chiu_Wai_Leung;Wei_Zhao
Sophie_Okonedo;Benedict_Wong;Sergi_López
Jason_Patric;Sofia_Vassilieva;Jeffrey_Markle
Dennis_Quaid;Celia_Weston;Michael_Gaston
Johnny_Depp;Christopher_Lee;Joanna_Lumley
Phil_Davis;Andrew_Simpson;Shaun_Parkes
Gerard_Butler;Leslie_Bibb;Michael_Kelly
Minnie_Driver;Michael_Cudlitz;Mitchell_Ryan
Jennifer_Ehle;Harold_Perrineau;Parker_Sawyers
Philip_Seymour_Hoffman;Charlie_Rowe;Tom_Sturridge
Joseph_Gordon-Levitt;Hal_Holbrook;Bruce_McGill
Colin_Firth;Kristin_Scott_Thomas;Jürgen_Prochnow
Heather_O'Rourke;Zelda_Rubinstein;Craig_T._Nelson
Ryan_Gosling;Emma_Stone;Steve_Carell
Hal_Holbrook;Tamara_Tunie;James_Karen
Ryan_O'Neal;Dirk_Bogarde;Wolfgang_Preiss
Jim_Sturgess;T.V._Carpio;Robert_Clohessy
Morgan_Freeman;Jessica_Tandy;Patti_LuPone
Tom_Hardy;Sally_Hawkins;Jamie_Foreman
Lauren_German;Peter_Coyote;Paz_de_la_Huerta
Toby_Stephens;James_Badge_Dale;David_Costabile
Beverly_D'Angelo;Randy_Quaid;Jane_Krakowski
Jon_Favreau;Alex_Désert;Blake_Lindsley
Ryan_Gosling;Kelli_Garner;Paul_Schneider
James_Corden;Karen_Pittman;Mary_Catherine_Garrison
Robert_Downey_Jr.;Rip_Torn;Richard_Thomas
Kevin_Spacey;Jeff_Bridges;Alfre_Woodard
Justin_Timberlake;Max_Casella;Alex_Karpovsky
Hal_Landon_Jr.;Jack_Nance;Charlotte_Stewart
Matthew_McConaughey;Tom_Skerritt;Larry_King
Bill_Murray;Sydney_Pollack;Teri_Garr
Albert_Brooks;Yeardley_Smith;Marcia_Wallace
Peter_Dinklage;Ewen_Bremner;Kris_Marshall
Joseph_Gordon-Levitt;Soleyman_Pierini;Jade_Kindar-Martin
Robert_Downey_Jr.;Robert_Duvall;Leighton_Meester
Paul_Walker;Chazz_Palminteri;Ivana_Milicevic
Gerard_Butler;Minnie_Driver;Miranda_Richardson
Matt_Damon;Morgan_Freeman;Leleti_Khumalo
Matt_Damon;Janeane_Garofalo;George_Carlin
Heather_O'Rourke;Zelda_Rubinstein;Craig_T._Nelson
Tom_Cruise;Jeremy_Renner;Michael_Nyqvist
Salma_Hayek;Roger_Rees;Valeria_Golino
Bill_Murray;Rodney_Dangerfield;Brian_Doyle-Murray
Matt_Damon;Martin_Landau;Gretchen_Mol
Gerald_McRaney;Barret_Oliver;Alan_Oppenheimer
Jim_Sturgess;T.V._Carpio;Robert_Clohessy
Kevin_Spacey;Matthew_McConaughey;Oliver_Platt
Quentin_Tarantino;Salma_Hayek;Cheech_Marin
Kayvan_Novak;Riz_Ahmed;Alex_Macqueen
Clea_DuVall;Rebecca_De_Mornay;Jake_Busey
Judith_Barsi;Gabriel_Damon;Bill_Erwin
Steve_Buscemi;Miranda_Richardson;Catalina_Sandino_Moreno
Nicolas_Cage;CCH_Pounder;Joan_Allen
Matthew_McConaughey;Powers_Boothe;Matt_O'Leary
Julia_Roberts;Albert_Finney;Conchata_Ferrell
Philip_Seymour_Hoffman;Matt_Damon;Jack_Davenport
Hugh_Jackman;Kamil_McFadden;Khamani_Griffin
Kevin_Spacey;Michael_Cudlitz;Siobhan_Fallon_Hogan
F._Murray_Abraham;Rob_Brown;Michael_Nouri
Lena_Olin;Leslie_Caron;Hugh_O'Conor
Bill_Murray;Anjelica_Huston;Matthew_Gray_Gubler
Leonardo_DiCaprio;Elizabeth_Debicki;Steve_Bisley
Tom_Wilkinson;Denis_O'Hare;Sydney_Pollack
J.K._Simmons;James_Franco;Kirsten_Dunst
Robin_Williams;J.T._Walsh;Bruno_Kirby
Manish_Dayal;Charlotte_Le_Bon;Juhi_Chawla
Jason_Statham;Saffron_Burrows;Daniel_Mays
Jennifer_Lawrence;Michael_Fassbender;Tye_Sheridan
Leonardo_DiCaprio;Kate_Winslet;Joe_Komara
Jennifer_Lawrence;Josh_Hutcherson;Anthony_Reynolds
Craig_Roberts;Paddy_Considine;Sally_Hawkins
Jim_Broadbent;Miranda_Richardson;Stephen_Rea
Quvenzhané_Wallis;Gina_Montana;Dwight_Henry
Bill_Murray;Naomi_Watts;Reg_E._Cathey
Tom_Wilkinson;Penelope_Wilton;Celia_Imrie
Shailene_Woodley;Nick_Krause;Beau_Bridges
Linnea_Quigley;Clu_Gulager;Beverly_Randolph
Tom_Cruise;Vinessa_Shaw;Sydney_Pollack
Meg_Foster;Peter_Jason;George_'Buck'_Flower
Mo'Nique;Gabourey_Sidibe;Mariah_Carey
Tom_Cruise;Kelly_Preston;Bonnie_Hunt
Matthew_McConaughey;Margarita_Levieva;Frances_Fisher
Ray_Winstone;James_Fox;Amanda_Redman
Channing_Tatum;Hector_Elizondo;Ana_de_la_Reguera
Paul_Walker;Bruce_Greenwood;Wendy_Crewson
Jennifer_Lawrence;Christian_Bale;Bradley_Cooper
Denzel_Washington;Viggo_Mortensen;Ricky_Schroder
Christian_Bale;Toby_Huss;François_Chau
Denzel_Washington;Bruce_Greenwood;Nadine_Velazquez
Paul_Walker;Vin_Diesel;Dwayne_Johnson
Angeliki_Papoulia;Mary_Tsoni;Sissy_Petropoulou
Johnny_Depp;Orlando_Bloom;Jack_Davenport
Linnea_Quigley;Clu_Gulager;Beverly_Randolph
Eartha_Kitt;Wendie_Malick;John_Fiedler
Adam_Scott;Adrian_Martinez;Joey_Slotnick
Jeff_Bridges;Michael_Angarano;Michael_O'Neill
Angelina_Jolie_Pitt;Clea_DuVall;Vanessa_Redgrave
David_Hewlett;Julian_Richings;Nicole_de_Boer
Dennis_Quaid;Andre_Braugher;Noah_Emmerich
J.K._Simmons;Brad_Pitt;Will_Ferrell
Tom_Hardy;Gerard_Butler;Tom_Wilkinson
Tadanobu_Asano;Khulan_Chuluun;Honglei_Sun
Robert_De_Niro;Robert_Mitchum;Joe_Don_Baker
Adam_Sandler;Emily_Watson;Don_McManus
Will_Smith;Rip_Torn;Linda_Fiorentino
Matt_Damon;Ethan_Suplee;Joey_Lauren_Adams
Dominic_Cooper;Olivia_Williams;Ellie_Kendrick
Sally_Hawkins;Charlie_Tahan;Andrew_Dice_Clay
Kimberly_Elise;Rick_Fox;Kiersey_Clemons
Judge_Reinhold;Ronny_Cox;James_Russo
Hugh_Jackman;Ellen_Burstyn;Mark_Margolis
Paz_de_la_Huerta;Emily_Alyn_Lind;Olly_Alexander
Chemeeka_Walker;Amanda_Kearsan;Amelia_Giancarlo
Viggo_Mortensen;Charlize_Theron;Robert_Duvall
Michiel_Huisman;Jim_Broadbent;Thomas_Kretschmann
Leonard_Nimoy;Nichelle_Nichols;Walter_Koenig
Leonardo_DiCaprio;Elizabeth_Debicki;Steve_Bisley
Lauren_Holly;Mike_Starr;Teri_Garr
Clint_Eastwood;Chris_Penn;Sydney_Penny
Victor_Wong;Kate_Burton;Peter_Kwong
Roger_Allam;Sylvia_Syms;Alex_Jennings
Sarah_Polley;Jay_Mohr;Scott_Wolf
Natalie_Portman;Julia_Roberts;Colin_Stinton
Michael_Fassbender;Nicole_Beharie;James_Badge_Dale
Christian_Bale;Kirsten_Dunst;Eric_Stoltz
Ryan_Gosling;Ben_Mendelsohn;Angelo_Anthony_Pizza
Will_Smith;Jake_Busey;Lisa_Bonet
Benedict_Cumberbatch;Meryl_Streep;Julia_Roberts
Jennifer_Jason_Leigh;Bill_Cobbs;John_Mahoney
Ursula_Andress;Jack_Lord;Lois_Maxwell
Henry_Cavill;Elizabeth_Debicki;Christian_Berkel
Mo'Nique;Gabourey_Sidibe;Mariah_Carey
Alan_Rickman;Enrico_Colantoni;Robin_Sachs
Steve_Buscemi;Tyler_Labine;Sean_Hayes
Dominic_Cooper;Callum_Rennie;Ruth_Negga
Nia_Long;John_Witherspoon;Tony_Cox
Chris_Evans;Benedict_Wong;Troy_Garity
Marlon_Brando;Margot_Kidder;Ned_Beatty
Angelina_Jolie_Pitt;Gary_Oldman;Mike_Bell
Bradley_Cooper;John_Gallagher_Jr.;Sumalee_Montano
Wei_Zhao;Karen_Mok;Kwok-Kwan_Chan
Robert_De_Niro;Natascha_McElhone;Michael_Lonsdale
Tom_Hanks;Chi_McBride;Barry_Shabaka_Henley
Morgan_Freeman;Common;Michael_Kelly
Charlize_Theron;Bruce_Dern;Pruitt_Taylor_Vince
Jeff_Bridges;Beth_Grant;Debrianna_Mansini
Tom_Hanks;Jon_Lovitz;John_Heard
Bruce_Greenwood;Jon_Foster;Bruce_Thomas
Steven_Yeun;Cara_Seymour;Venida_Evans
Ryan_Reynolds;Emma_Stone;Nicolas_Cage
Luenell;Ken_Davitian;Chester
Don_Cheadle;Fionnula_Flanagan;Wale_Ojo
Debbie_Harry;Leslie_Carlson;Reiner_Schwarz
Li_Gong;Mako;Karl_Yune
Romain_Duris;Cécile_De_France;Iddo_Goldberg
J.K._Simmons;James_Franco;Kirsten_Dunst
Bradley_Cooper;Leonard_Roberts;Keir_O'Donnell
Matthew_Broderick;Chris_Klein;Molly_Hagan
Kristin_Scott_Thomas;Bob_Balaban;Tom_Hollander
Michael_Fassbender;Harry_Treadaway;Jason_Maza
Tom_Wilkinson;Mark_Addy;Lesley_Sharp
Kevin_Spacey;Madeline_Kahn;John_Ratzenberger
Darcy_Donavan;Will_Ferrell;Steve_Carell
Jamie_Lee_Curtis;Tia_Carrere;Tom_Arnold
Corbin_Bernsen;Tom_Berenger;Rene_Russo
Al_Pacino;Maura_Tierney;Crystal_Lowe
Liam_Neeson;Orlando_Bloom;Philip_Glenister
Goran_Visnjic;Lou_Taylor_Pucci;Mary_Page_Keller
Jim_Belushi;Olivia_Williams;Timothy_Hutton
Greg_Nicotero;John_Amplas;Joseph_Pilato
Richard_E._Grant;Geraldine_Chaplin;Stuart_Wilson
Phoebe_Cates;Harry_Carey_Jr.;Zach_Galligan
Josh_Hutcherson;Zooey_Deschanel;Bailee_Madison
Channing_Tatum;Rick_Gonzalez;Robert_Ri'chard
Kevin_Spacey;Haley_Joel_Osment;Angie_Dickinson
Max_Minghella;Ashraf_Barhom;Rupert_Evans
Rupert_Everett;Jennifer_Saunders;Conrad_Vernon
Kirsten_Dunst;Kathleen_Turner;Scott_Glenn
Mila_Kunis;Jack_McBrayer;Maria_Thayer
Hope_Davis;June_Squibb;Howard_Hesseman
Donald_Pleasence;Adrienne_Barbeau;Tom_Atkins
Alex_Pettyfer;David_Oyelowo;Vanessa_Redgrave
Robin_Wright;Bruce_Willis;Michael_Kelly
Keanu_Reeves;Alan_Ruck;Joe_Morton
Colm_Feore;Chita_Rivera;Jayne_Eastwood
John_Ratzenberger;Cheech_Marin;George_Carlin
Olivia_Newton-John;Stockard_Channing;Sid_Caesar
Channing_Tatum;Dax_Flame;Rob_Riggle
Meryl_Streep;Michael_Gough;Michael_Kitchen
Ethan_Suplee;Jason_Mewes;Joey_Lauren_Adams
Zoë_Kravitz;Jeremy_Davies;Jim_Gaffigan
Jason_Patric;Chi_McBride;Alan_Van_Sprang
Joseph_Gilgun;Jack_O'Connell;Sean_Harris
Robert_De_Niro;Charlize_Theron;Michael_Rapaport
Ryan_Reynolds;Sakina_Jaffrey;Paulina_Gerzon
MyAnna_Buring;Shauna_Macdonald;Craig_Conway
Quentin_Tarantino;Steve_Buscemi;Salma_Hayek
Henry_Thomas;Barbara_Hershey;Shawn_Hatosy
Martin_Kove;William_Zabka;William_Bassett
Alice_Krige;Ben_Cross;John_Gielgud
Mehcad_Brooks;Austin_Nichols;Derek_Luke
Bruce_Willis;Jonathan_Sadowski;Cyril_Raffaelli
Brad_Pitt;Orlando_Bloom;Julian_Glover
Martin_Kove;William_Zabka;William_Bassett
Philip_Seymour_Hoffman;Anthony_Hopkins;Emily_Watson
Tom_Wilkinson;Martin_Clunes;Simon_Callow
Tom_Hanks;Lori_Petty;Rosie_O'Donnell
J.K._Simmons;Angelina_Jolie_Pitt;Wayne_Knight
Jennifer_Jason_Leigh;Judge_Reinhold;Vincent_Schiavelli
Robert_De_Niro;Anne_Hathaway;Rene_Russo
Tom_Cruise;William_Smith;Tom_Waits
Tom_Skerritt;Herbert_Lom;Anthony_Zerbe
Leonard_Nimoy;Kurtwood_Smith;Nichelle_Nichols
Anthony_Hopkins;Morgan_Freeman;Matthew_McConaughey
Michael_Wincott;Kevin_Dillon;Kathleen_Quinlan
Will_Smith;Alice_Braga;Willow_Smith
Jeremy_Irvine;Benedict_Cumberbatch;Eddie_Marsan
Johnny_Depp;Ray_Winstone;Stephen_Root
Harrison_Ford;Michiel_Huisman;Ellen_Burstyn
Dianne_Wiest;Jami_Gertz;Jason_Patric
Kate_Winslet;Christoph_Waltz;Julie_Adams
Steve_Bastoni;Daniel_Bernhardt;Helmut_Bakaitis
Ryan_Gosling;Tristan_Mack_Wilds;Jeff_Lima
Kate_Winslet;Michael_Fassbender;Michael_Stuhlbarg
Tia_Carrere;Jason_Scott_Lee;David_Ogden_Stiers
Joseph_Gordon-Levitt;Heath_Ledger;Andrew_Keegan
Toby_Jones;Alexa_Davalos;Jeffrey_DeMunn
Jennifer_Lawrence;Shelley_Waggener;Lauren_Sweetser
Naomi_Watts;Thomas_Kretschmann;Evan_Parke
Finn_Wittrock;Jack_O'Connell;Alex_Russell
Greg_Nicotero;John_Amplas;Joseph_Pilato
Karra_Elejalde;Nacho_Vigalondo;Bárbara_Goenaga
Jake_Busey;Patrick_Muldoon;Seth_Gilliam
Tate_Donovan;Ned_Beatty;Louis_Ferreira
Henry_Cavill;Christopher_Meloni;Harry_Lennix
Anna_Kendrick;Hana_Mae_Lee;Ben_Platt
Jeff_Bridges;Spencer_Treat_Clark;Hope_Davis
Philip_Seymour_Hoffman;Natalie_Portman;Charlie_Hunnam
Jeremy_Shada;Maurice_LaMarche;Trey_Parker
Naomi_Watts;Thomas_Kretschmann;Evan_Parke
Kelly_Macdonald;John_Ratzenberger;Julie_Walters
Abbie_Cornish;Gabourey_Sidibe;Michael_Stuhlbarg
Daniel_Roebuck;Ossie_Davis;Ella_Joyce
W._Earl_Brown;Adam_Arkin;Rhea_Perlman
Robert_Downey_Jr.;Jon_Favreau;Don_Cheadle
Denzel_Washington;Chloë_Grace_Moretz;James_Wilcox
Larry_David;Michael_McKean;Conleth_Hill
Chloë_Grace_Moretz;Dylan_Minnette;Kodi_Smit-McPhee
Robert_De_Niro;James_Frain;Brendan_Sexton_III
Tom_Cruise;Tom_Berenger;Stephen_Baldwin
Jason_Statham;Paul_Walker;Vin_Diesel
Julie_Walters;Matt_Lucas;Sally_Hawkins
Andrew_Garfield;Charlie_Rowe;Charlotte_Rampling
Peter_Gallagher;Laura_San_Giacomo;Steven_Brill
David_Belle;Cyril_Raffaelli;Dany_Verissimo-Petit
Scarlett_Johansson;Kevin_Dunn;Christopher_Evan_Welch
David_Arquette;W._Earl_Brown;Roger_Jackson
Robert_Pattinson;Lena_Olin;Ruby_Jerins
Izabella_Scorupco;Joe_Don_Baker;Tchéky_Karyo
Christopher_Lambert;Jon_Polito;Celia_Imrie
James_Franco;Charlize_Theron;Barry_Corbin
Sylvester_Stallone;Burt_Young;Mike_Tyson
Will_Ferrell;Leah_Remini;Patrick_Fischler
Naomi_Watts;Thomas_Kretschmann;Evan_Parke
Bernie_Mac;Tony_Cox;Alex_Borstein
Tom_Cruise;Kristin_Scott_Thomas;Vanessa_Redgrave
Matt_Damon;Michael_Kelly;Jon_Stewart
Paul_Walker;Chris_Bauer;Tom_McCarthy
Sharon_Small;Christopher_Webster;Peter_McNicholl
Andrew_Wilson;Darryl_Cox;Lumi_Cavazos
Reba_McEntire;Ariana_Richards;Michael_Gross
J.K._Simmons;Jon_Favreau;Jane_Curtin
Kirsten_Dunst;Kelsey_Grammer;Bernadette_Peters
J.K._Simmons;Bradley_Cooper;Olivia_Wilde
Kevin_Spacey;Demi_Moore;Ashley_Williams
